Date,State0,State,DateT,Time,Value
14.11.2022,UA,RO,11/14/2022,21:00,0
14.11.2022,UA,RO,11/14/2022,21:00,-232
14.11.2022,UA,RO,11/14/2022,22:00,0
14.11.2022,UA,RO,11/14/2022,22:00,-241
14.11.2022,UA,SK,11/13/2022,23:00,327
14.11.2022,UA,SK,11/13/2022,23:00,0
14.11.2022,UA,SK,11/14/2022,0:00,270
14.11.2022,UA,SK,11/14/2022,0:00,0
14.11.2022,UA,SK,11/14/2022,1:00,242
14.11.2022,UA,SK,11/14/2022,1:00,0
14.11.2022,UA,SK,11/14/2022,2:00,291
14.11.2022,UA,SK,11/14/2022,2:00,0
14.11.2022,UA,SK,11/14/2022,3:00,301
14.11.2022,UA,SK,11/14/2022,3:00,0
14.11.2022,UA,SK,11/14/2022,4:00,477
14.11.2022,UA,SK,11/14/2022,4:00,0
14.11.2022,UA,SK,11/14/2022,5:00,422
14.11.2022,UA,SK,11/14/2022,5:00,0
14.11.2022,UA,SK,11/14/2022,6:00,353
14.11.2022,UA,SK,11/14/2022,6:00,0
14.11.2022,UA,SK,11/14/2022,7:00,312
14.11.2022,UA,SK,11/14/2022,7:00,0
14.11.2022,UA,SK,11/14/2022,8:00,223
14.11.2022,UA,SK,11/14/2022,8:00,0
14.11.2022,UA,SK,11/14/2022,9:00,154
14.11.2022,UA,SK,11/14/2022,9:00,0
14.11.2022,UA,SK,11/14/2022,10:00,104
14.11.2022,UA,SK,11/14/2022,10:00,0
14.11.2022,UA,SK,11/14/2022,11:00,133
14.11.2022,UA,SK,11/14/2022,11:00,0
14.11.2022,UA,SK,11/14/2022,12:00,262
14.11.2022,UA,SK,11/14/2022,12:00,0
14.11.2022,UA,SK,11/14/2022,13:00,369
14.11.2022,UA,SK,11/14/2022,13:00,0
14.11.2022,UA,SK,11/14/2022,14:00,408
14.11.2022,UA,SK,11/14/2022,14:00,0
14.11.2022,UA,SK,11/14/2022,15:00,508
14.11.2022,UA,SK,11/14/2022,15:00,0
14.11.2022,UA,SK,11/14/2022,16:00,542
14.11.2022,UA,SK,11/14/2022,16:00,0
14.11.2022,UA,SK,11/14/2022,17:00,495
14.11.2022,UA,SK,11/14/2022,17:00,0
14.11.2022,UA,SK,11/14/2022,18:00,472
14.11.2022,UA,SK,11/14/2022,18:00,0
14.11.2022,UA,SK,11/14/2022,19:00,430
14.11.2022,UA,SK,11/14/2022,19:00,0
14.11.2022,UA,SK,11/14/2022,20:00,340
14.11.2022,UA,SK,11/14/2022,20:00,0
14.11.2022,UA,SK,11/14/2022,21:00,319
14.11.2022,UA,SK,11/14/2022,21:00,0
14.11.2022,UA,SK,11/14/2022,22:00,292
14.11.2022,UA,SK,11/14/2022,22:00,0
14.11.2022,UA,MD,11/13/2022,23:00,218
14.11.2022,UA,MD,11/13/2022,23:00,0
14.11.2022,UA,MD,11/14/2022,0:00,233
14.11.2022,UA,MD,11/14/2022,0:00,0
14.11.2022,UA,MD,11/14/2022,1:00,211
14.11.2022,UA,MD,11/14/2022,1:00,0
14.11.2022,UA,MD,11/14/2022,2:00,152
14.11.2022,UA,MD,11/14/2022,2:00,0
14.11.2022,UA,MD,11/14/2022,3:00,102
14.11.2022,UA,MD,11/14/2022,3:00,0
14.11.2022,UA,MD,11/14/2022,4:00,47
14.11.2022,UA,MD,11/14/2022,4:00,0
14.11.2022,UA,MD,11/14/2022,5:00,0
14.11.2022,UA,MD,11/14/2022,5:00,-12
14.11.2022,UA,MD,11/14/2022,6:00,0
14.11.2022,UA,MD,11/14/2022,6:00,-34
14.11.2022,UA,MD,11/14/2022,7:00,0
14.11.2022,UA,MD,11/14/2022,7:00,-18
14.11.2022,UA,MD,11/14/2022,8:00,42
14.11.2022,UA,MD,11/14/2022,8:00,0
14.11.2022,UA,MD,11/14/2022,9:00,50
14.11.2022,UA,MD,11/14/2022,9:00,0
14.11.2022,UA,MD,11/14/2022,10:00,103
14.11.2022,UA,MD,11/14/2022,10:00,0
14.11.2022,UA,MD,11/14/2022,11:00,57
14.11.2022,UA,MD,11/14/2022,11:00,0
14.11.2022,UA,MD,11/14/2022,12:00,36
14.11.2022,UA,MD,11/14/2022,12:00,0
14.11.2022,UA,MD,11/14/2022,13:00,0
14.11.2022,UA,MD,11/14/2022,13:00,-5
14.11.2022,UA,MD,11/14/2022,14:00,0
14.11.2022,UA,MD,11/14/2022,14:00,-25
14.11.2022,UA,MD,11/14/2022,15:00,0
14.11.2022,UA,MD,11/14/2022,15:00,-101
14.11.2022,UA,MD,11/14/2022,16:00,0
14.11.2022,UA,MD,11/14/2022,16:00,-125
14.11.2022,UA,MD,11/14/2022,17:00,0
14.11.2022,UA,MD,11/14/2022,17:00,-44
14.11.2022,UA,MD,11/14/2022,18:00,9
14.11.2022,UA,MD,11/14/2022,18:00,0
14.11.2022,UA,MD,11/14/2022,19:00,68
14.11.2022,UA,MD,11/14/2022,19:00,0
14.11.2022,UA,MD,11/14/2022,20:00,194
14.11.2022,UA,MD,11/14/2022,20:00,0
14.11.2022,UA,MD,11/14/2022,21:00,204
14.11.2022,UA,MD,11/14/2022,21:00,0
14.11.2022,UA,MD,11/14/2022,22:00,241
14.11.2022,UA,MD,11/14/2022,22:00,0
14.11.2022,UA,HU,11/13/2022,23:00,0
14.11.2022,UA,HU,11/13/2022,23:00,-239
14.11.2022,UA,HU,11/14/2022,0:00,0
14.11.2022,UA,HU,11/14/2022,0:00,-248
14.11.2022,UA,HU,11/14/2022,1:00,0
14.11.2022,UA,HU,11/14/2022,1:00,-228
14.11.2022,UA,HU,11/14/2022,2:00,0
14.11.2022,UA,HU,11/14/2022,2:00,-161
14.11.2022,UA,HU,11/14/2022,3:00,0
14.11.2022,UA,HU,11/14/2022,3:00,-113
14.11.2022,UA,HU,11/14/2022,4:00,63
14.11.2022,UA,HU,11/14/2022,4:00,0
14.11.2022,UA,HU,11/14/2022,5:00,0
14.11.2022,UA,HU,11/14/2022,5:00,-27
14.11.2022,UA,HU,11/14/2022,6:00,0
14.11.2022,UA,HU,11/14/2022,6:00,-118
14.11.2022,UA,HU,11/14/2022,7:00,0
14.11.2022,UA,HU,11/14/2022,7:00,-93
14.11.2022,UA,HU,11/14/2022,8:00,0
14.11.2022,UA,HU,11/14/2022,8:00,-131
14.11.2022,UA,HU,11/14/2022,9:00,0
14.11.2022,UA,HU,11/14/2022,9:00,-184
14.11.2022,UA,HU,11/14/2022,10:00,0
14.11.2022,UA,HU,11/14/2022,10:00,-187
14.11.2022,UA,HU,11/14/2022,11:00,0
14.11.2022,UA,HU,11/14/2022,11:00,-162
14.11.2022,UA,HU,11/14/2022,12:00,0
14.11.2022,UA,HU,11/14/2022,12:00,0
14.11.2022,UA,HU,11/14/2022,13:00,0
14.11.2022,UA,HU,11/14/2022,13:00,-10
14.11.2022,UA,HU,11/14/2022,14:00,0
14.11.2022,UA,HU,11/14/2022,14:00,-46
14.11.2022,UA,HU,11/14/2022,15:00,0
14.11.2022,UA,HU,11/14/2022,15:00,-14
14.11.2022,UA,HU,11/14/2022,16:00,0
14.11.2022,UA,HU,11/14/2022,16:00,-10
14.11.2022,UA,HU,11/14/2022,17:00,0
14.11.2022,UA,HU,11/14/2022,17:00,-88
14.11.2022,UA,HU,11/14/2022,18:00,0
14.11.2022,UA,HU,11/14/2022,18:00,-89
14.11.2022,UA,HU,11/14/2022,19:00,0
14.11.2022,UA,HU,11/14/2022,19:00,-115
14.11.2022,UA,HU,11/14/2022,20:00,0
14.11.2022,UA,HU,11/14/2022,20:00,-255
14.11.2022,UA,HU,11/14/2022,21:00,0
14.11.2022,UA,HU,11/14/2022,21:00,-291
14.11.2022,UA,HU,11/14/2022,22:00,0
14.11.2022,UA,HU,11/14/2022,22:00,-350
14.11.2022,UA,PL,11/13/2022,23:00,0
14.11.2022,UA,PL,11/13/2022,23:00,0
14.11.2022,UA,PL,11/14/2022,0:00,0
14.11.2022,UA,PL,11/14/2022,0:00,0
14.11.2022,UA,PL,11/14/2022,1:00,0
14.11.2022,UA,PL,11/14/2022,1:00,0
14.11.2022,UA,PL,11/14/2022,2:00,0
14.11.2022,UA,PL,11/14/2022,2:00,0
14.11.2022,UA,PL,11/14/2022,3:00,0
14.11.2022,UA,PL,11/14/2022,3:00,0
14.11.2022,UA,PL,11/14/2022,4:00,0
14.11.2022,UA,PL,11/14/2022,4:00,0
14.11.2022,UA,PL,11/14/2022,5:00,0
14.11.2022,UA,PL,11/14/2022,5:00,0
14.11.2022,UA,PL,11/14/2022,6:00,0
14.11.2022,UA,PL,11/14/2022,6:00,0
14.11.2022,UA,PL,11/14/2022,7:00,0
14.11.2022,UA,PL,11/14/2022,7:00,0
14.11.2022,UA,PL,11/14/2022,8:00,0
14.11.2022,UA,PL,11/14/2022,8:00,0
14.11.2022,UA,PL,11/14/2022,9:00,0
14.11.2022,UA,PL,11/14/2022,9:00,0
14.11.2022,UA,PL,11/14/2022,10:00,0
14.11.2022,UA,PL,11/14/2022,10:00,0
14.11.2022,UA,PL,11/14/2022,11:00,0
14.11.2022,UA,PL,11/14/2022,11:00,0
14.11.2022,UA,PL,11/14/2022,12:00,0
14.11.2022,UA,PL,11/14/2022,12:00,0
14.11.2022,UA,PL,11/14/2022,13:00,0
14.11.2022,UA,PL,11/14/2022,13:00,0
14.11.2022,UA,PL,11/14/2022,14:00,0
14.11.2022,UA,PL,11/14/2022,14:00,0
14.11.2022,UA,PL,11/14/2022,15:00,0
14.11.2022,UA,PL,11/14/2022,15:00,0
14.11.2022,UA,PL,11/14/2022,16:00,0
14.11.2022,UA,PL,11/14/2022,16:00,0
14.11.2022,UA,PL,11/14/2022,17:00,0
14.11.2022,UA,PL,11/14/2022,17:00,0
14.11.2022,UA,PL,11/14/2022,18:00,0
14.11.2022,UA,PL,11/14/2022,18:00,0
14.11.2022,UA,PL,11/14/2022,19:00,0
14.11.2022,UA,PL,11/14/2022,19:00,0
14.11.2022,UA,PL,11/14/2022,20:00,0
14.11.2022,UA,PL,11/14/2022,20:00,0
14.11.2022,UA,PL,11/14/2022,21:00,0
14.11.2022,UA,PL,11/14/2022,21:00,0
14.11.2022,UA,PL,11/14/2022,22:00,0
14.11.2022,UA,PL,11/14/2022,22:00,0
13.11.2022,UA,RO,11/12/2022,23:00,0
13.11.2022,UA,RO,11/12/2022,23:00,-151
13.11.2022,UA,RO,11/13/2022,0:00,0
13.11.2022,UA,RO,11/13/2022,0:00,-157
13.11.2022,UA,RO,11/13/2022,1:00,0
13.11.2022,UA,RO,11/13/2022,1:00,-130
13.11.2022,UA,RO,11/13/2022,2:00,0
13.11.2022,UA,RO,11/13/2022,2:00,-125
13.11.2022,UA,RO,11/13/2022,3:00,0
13.11.2022,UA,RO,11/13/2022,3:00,-168
13.11.2022,UA,RO,11/13/2022,4:00,0
13.11.2022,UA,RO,11/13/2022,4:00,-203
13.11.2022,UA,RO,11/13/2022,5:00,0
13.11.2022,UA,RO,11/13/2022,5:00,-269
13.11.2022,UA,RO,11/13/2022,6:00,0
13.11.2022,UA,RO,11/13/2022,6:00,-321
13.11.2022,UA,RO,11/13/2022,7:00,0
13.11.2022,UA,RO,11/13/2022,7:00,-333
13.11.2022,UA,RO,11/13/2022,8:00,0
13.11.2022,UA,RO,11/13/2022,8:00,-296
13.11.2022,UA,RO,11/13/2022,9:00,0
13.11.2022,UA,RO,11/13/2022,9:00,-258
13.11.2022,UA,RO,11/13/2022,10:00,0
13.11.2022,UA,RO,11/13/2022,10:00,-231
13.11.2022,UA,RO,11/13/2022,11:00,0
13.11.2022,UA,RO,11/13/2022,11:00,-221
13.11.2022,UA,RO,11/13/2022,12:00,0
13.11.2022,UA,RO,11/13/2022,12:00,-261
13.11.2022,UA,RO,11/13/2022,13:00,0
13.11.2022,UA,RO,11/13/2022,13:00,-532
13.11.2022,UA,RO,11/13/2022,14:00,0
13.11.2022,UA,RO,11/13/2022,14:00,-600
13.11.2022,UA,RO,11/13/2022,15:00,0
13.11.2022,UA,RO,11/13/2022,15:00,-626
13.11.2022,UA,RO,11/13/2022,16:00,0
13.11.2022,UA,RO,11/13/2022,16:00,-616
13.11.2022,UA,RO,11/13/2022,17:00,0
13.11.2022,UA,RO,11/13/2022,17:00,-585
13.11.2022,UA,RO,11/13/2022,18:00,0
13.11.2022,UA,RO,11/13/2022,18:00,-611
13.11.2022,UA,RO,11/13/2022,19:00,0
13.11.2022,UA,RO,11/13/2022,19:00,-622
13.11.2022,UA,RO,11/13/2022,20:00,0
13.11.2022,UA,RO,11/13/2022,20:00,-595
13.11.2022,UA,RO,11/13/2022,21:00,0
13.11.2022,UA,RO,11/13/2022,21:00,-477
13.11.2022,UA,RO,11/13/2022,22:00,0
13.11.2022,UA,RO,11/13/2022,22:00,-332
13.11.2022,UA,SK,11/12/2022,23:00,113
13.11.2022,UA,SK,11/12/2022,23:00,0
13.11.2022,UA,SK,11/13/2022,0:00,117
13.11.2022,UA,SK,11/13/2022,0:00,0
13.11.2022,UA,SK,11/13/2022,1:00,55
13.11.2022,UA,SK,11/13/2022,1:00,0
13.11.2022,UA,SK,11/13/2022,2:00,80
13.11.2022,UA,SK,11/13/2022,2:00,0
13.11.2022,UA,SK,11/13/2022,3:00,130
13.11.2022,UA,SK,11/13/2022,3:00,0
13.11.2022,UA,SK,11/13/2022,4:00,177
13.11.2022,UA,SK,11/13/2022,4:00,0
13.11.2022,UA,SK,11/13/2022,5:00,209
13.11.2022,UA,SK,11/13/2022,5:00,0
13.11.2022,UA,SK,11/13/2022,6:00,277
13.11.2022,UA,SK,11/13/2022,6:00,0
13.11.2022,UA,SK,11/13/2022,7:00,273
13.11.2022,UA,SK,11/13/2022,7:00,0
13.11.2022,UA,SK,11/13/2022,8:00,231
13.11.2022,UA,SK,11/13/2022,8:00,0
13.11.2022,UA,SK,11/13/2022,9:00,188
13.11.2022,UA,SK,11/13/2022,9:00,0
13.11.2022,UA,SK,11/13/2022,10:00,147
13.11.2022,UA,SK,11/13/2022,10:00,0
13.11.2022,UA,SK,11/13/2022,11:00,124
13.11.2022,UA,SK,11/13/2022,11:00,0
13.11.2022,UA,SK,11/13/2022,12:00,169
13.11.2022,UA,SK,11/13/2022,12:00,0
13.11.2022,UA,SK,11/13/2022,13:00,300
13.11.2022,UA,SK,11/13/2022,13:00,0
13.11.2022,UA,SK,11/13/2022,14:00,371
13.11.2022,UA,SK,11/13/2022,14:00,0
13.11.2022,UA,SK,11/13/2022,15:00,474
13.11.2022,UA,SK,11/13/2022,15:00,0
13.11.2022,UA,SK,11/13/2022,16:00,577
13.11.2022,UA,SK,11/13/2022,16:00,0
13.11.2022,UA,SK,11/13/2022,17:00,569
13.11.2022,UA,SK,11/13/2022,17:00,0
13.11.2022,UA,SK,11/13/2022,18:00,577
13.11.2022,UA,SK,11/13/2022,18:00,0
13.11.2022,UA,SK,11/13/2022,19:00,548
13.11.2022,UA,SK,11/13/2022,19:00,0
13.11.2022,UA,SK,11/13/2022,20:00,515
13.11.2022,UA,SK,11/13/2022,20:00,0
13.11.2022,UA,SK,11/13/2022,21:00,416
13.11.2022,UA,SK,11/13/2022,21:00,0
13.11.2022,UA,SK,11/13/2022,22:00,379
13.11.2022,UA,SK,11/13/2022,22:00,0
13.11.2022,UA,MD,11/12/2022,23:00,402
13.11.2022,UA,MD,11/12/2022,23:00,0
13.11.2022,UA,MD,11/13/2022,0:00,380
13.11.2022,UA,MD,11/13/2022,0:00,0
13.11.2022,UA,MD,11/13/2022,1:00,397
13.11.2022,UA,MD,11/13/2022,1:00,0
13.11.2022,UA,MD,11/13/2022,2:00,412
13.11.2022,UA,MD,11/13/2022,2:00,0
13.11.2022,UA,MD,11/13/2022,3:00,356
13.11.2022,UA,MD,11/13/2022,3:00,0
13.11.2022,UA,MD,11/13/2022,4:00,302
13.11.2022,UA,MD,11/13/2022,4:00,0
13.11.2022,UA,MD,11/13/2022,5:00,243
13.11.2022,UA,MD,11/13/2022,5:00,0
13.11.2022,UA,MD,11/13/2022,6:00,228
13.11.2022,UA,MD,11/13/2022,6:00,0
13.11.2022,UA,MD,11/13/2022,7:00,182
13.11.2022,UA,MD,11/13/2022,7:00,0
13.11.2022,UA,MD,11/13/2022,8:00,210
13.11.2022,UA,MD,11/13/2022,8:00,0
13.11.2022,UA,MD,11/13/2022,9:00,200
13.11.2022,UA,MD,11/13/2022,9:00,0
13.11.2022,UA,MD,11/13/2022,10:00,196
13.11.2022,UA,MD,11/13/2022,10:00,0
13.11.2022,UA,MD,11/13/2022,11:00,222
13.11.2022,UA,MD,11/13/2022,11:00,0
13.11.2022,UA,MD,11/13/2022,12:00,222
13.11.2022,UA,MD,11/13/2022,12:00,0
13.11.2022,UA,MD,11/13/2022,13:00,169
13.11.2022,UA,MD,11/13/2022,13:00,0
13.11.2022,UA,MD,11/13/2022,14:00,90
13.11.2022,UA,MD,11/13/2022,14:00,0
13.11.2022,UA,MD,11/13/2022,15:00,0
13.11.2022,UA,MD,11/13/2022,15:00,-49
13.11.2022,UA,MD,11/13/2022,16:00,0
13.11.2022,UA,MD,11/13/2022,16:00,-66
13.11.2022,UA,MD,11/13/2022,17:00,0
13.11.2022,UA,MD,11/13/2022,17:00,-63
13.11.2022,UA,MD,11/13/2022,18:00,21
13.11.2022,UA,MD,11/13/2022,18:00,0
13.11.2022,UA,MD,11/13/2022,19:00,85
13.11.2022,UA,MD,11/13/2022,19:00,0
13.11.2022,UA,MD,11/13/2022,20:00,113
13.11.2022,UA,MD,11/13/2022,20:00,0
13.11.2022,UA,MD,11/13/2022,21:00,161
13.11.2022,UA,MD,11/13/2022,21:00,0
13.11.2022,UA,MD,11/13/2022,22:00,162
13.11.2022,UA,MD,11/13/2022,22:00,0
13.11.2022,UA,HU,11/12/2022,23:00,0
13.11.2022,UA,HU,11/12/2022,23:00,-460
13.11.2022,UA,HU,11/13/2022,0:00,0
13.11.2022,UA,HU,11/13/2022,0:00,-497
13.11.2022,UA,HU,11/13/2022,1:00,0
13.11.2022,UA,HU,11/13/2022,1:00,-478
13.11.2022,UA,HU,11/13/2022,2:00,0
13.11.2022,UA,HU,11/13/2022,2:00,-412
13.11.2022,UA,HU,11/13/2022,3:00,0
13.11.2022,UA,HU,11/13/2022,3:00,-323
13.11.2022,UA,HU,11/13/2022,4:00,0
13.11.2022,UA,HU,11/13/2022,4:00,-244
13.11.2022,UA,HU,11/13/2022,5:00,0
13.11.2022,UA,HU,11/13/2022,5:00,-215
13.11.2022,UA,HU,11/13/2022,6:00,0
13.11.2022,UA,HU,11/13/2022,6:00,-145
13.11.2022,UA,HU,11/13/2022,7:00,0
13.11.2022,UA,HU,11/13/2022,7:00,-146
13.11.2022,UA,HU,11/13/2022,8:00,0
13.11.2022,UA,HU,11/13/2022,8:00,-175
13.11.2022,UA,HU,11/13/2022,9:00,0
13.11.2022,UA,HU,11/13/2022,9:00,-173
13.11.2022,UA,HU,11/13/2022,10:00,0
13.11.2022,UA,HU,11/13/2022,10:00,-163
13.11.2022,UA,HU,11/13/2022,11:00,0
13.11.2022,UA,HU,11/13/2022,11:00,-156
13.11.2022,UA,HU,11/13/2022,12:00,0
13.11.2022,UA,HU,11/13/2022,12:00,-148
13.11.2022,UA,HU,11/13/2022,13:00,23
13.11.2022,UA,HU,11/13/2022,13:00,0
13.11.2022,UA,HU,11/13/2022,14:00,69
13.11.2022,UA,HU,11/13/2022,14:00,0
13.11.2022,UA,HU,11/13/2022,15:00,110
13.11.2022,UA,HU,11/13/2022,15:00,0
13.11.2022,UA,HU,11/13/2022,16:00,96
13.11.2022,UA,HU,11/13/2022,16:00,0
13.11.2022,UA,HU,11/13/2022,17:00,38
13.11.2022,UA,HU,11/13/2022,17:00,0
13.11.2022,UA,HU,11/13/2022,18:00,28
13.11.2022,UA,HU,11/13/2022,18:00,0
13.11.2022,UA,HU,11/13/2022,19:00,16
13.11.2022,UA,HU,11/13/2022,19:00,0
13.11.2022,UA,HU,11/13/2022,20:00,0
13.11.2022,UA,HU,11/13/2022,20:00,-42
13.11.2022,UA,HU,11/13/2022,21:00,0
13.11.2022,UA,HU,11/13/2022,21:00,-187
13.11.2022,UA,HU,11/13/2022,22:00,0
13.11.2022,UA,HU,11/13/2022,22:00,-254
13.11.2022,UA,PL,11/12/2022,23:00,0
13.11.2022,UA,PL,11/12/2022,23:00,0
13.11.2022,UA,PL,11/13/2022,0:00,0
13.11.2022,UA,PL,11/13/2022,0:00,0
13.11.2022,UA,PL,11/13/2022,1:00,0
13.11.2022,UA,PL,11/13/2022,1:00,0
13.11.2022,UA,PL,11/13/2022,2:00,0
13.11.2022,UA,PL,11/13/2022,2:00,0
13.11.2022,UA,PL,11/13/2022,3:00,0
13.11.2022,UA,PL,11/13/2022,3:00,0
13.11.2022,UA,PL,11/13/2022,4:00,0
13.11.2022,UA,PL,11/13/2022,4:00,0
13.11.2022,UA,PL,11/13/2022,5:00,0
13.11.2022,UA,PL,11/13/2022,5:00,0
13.11.2022,UA,PL,11/13/2022,6:00,0
13.11.2022,UA,PL,11/13/2022,6:00,0
13.11.2022,UA,PL,11/13/2022,7:00,0
13.11.2022,UA,PL,11/13/2022,7:00,0
13.11.2022,UA,PL,11/13/2022,8:00,0
13.11.2022,UA,PL,11/13/2022,8:00,0
13.11.2022,UA,PL,11/13/2022,9:00,0
13.11.2022,UA,PL,11/13/2022,9:00,0
13.11.2022,UA,PL,11/13/2022,10:00,0
13.11.2022,UA,PL,11/13/2022,10:00,0
13.11.2022,UA,PL,11/13/2022,11:00,0
13.11.2022,UA,PL,11/13/2022,11:00,0
13.11.2022,UA,PL,11/13/2022,12:00,0
13.11.2022,UA,PL,11/13/2022,12:00,0
13.11.2022,UA,PL,11/13/2022,13:00,0
13.11.2022,UA,PL,11/13/2022,13:00,0
13.11.2022,UA,PL,11/13/2022,14:00,0
13.11.2022,UA,PL,11/13/2022,14:00,0
13.11.2022,UA,PL,11/13/2022,15:00,0
13.11.2022,UA,PL,11/13/2022,15:00,0
13.11.2022,UA,PL,11/13/2022,16:00,0
13.11.2022,UA,PL,11/13/2022,16:00,0
13.11.2022,UA,PL,11/13/2022,17:00,0
13.11.2022,UA,PL,11/13/2022,17:00,0
13.11.2022,UA,PL,11/13/2022,18:00,0
13.11.2022,UA,PL,11/13/2022,18:00,0
13.11.2022,UA,PL,11/13/2022,19:00,0
13.11.2022,UA,PL,11/13/2022,19:00,0
13.11.2022,UA,PL,11/13/2022,20:00,0
13.11.2022,UA,PL,11/13/2022,20:00,0
13.11.2022,UA,PL,11/13/2022,21:00,0
13.11.2022,UA,PL,11/13/2022,21:00,0
13.11.2022,UA,PL,11/13/2022,22:00,0
13.11.2022,UA,PL,11/13/2022,22:00,0
12.11.2022,UA,RO,11/11/2022,23:00,0
12.11.2022,UA,RO,11/11/2022,23:00,-177
12.11.2022,UA,RO,11/12/2022,0:00,0
12.11.2022,UA,RO,11/12/2022,0:00,-146
12.11.2022,UA,RO,11/12/2022,1:00,0
12.11.2022,UA,RO,11/12/2022,1:00,-111
12.11.2022,UA,RO,11/12/2022,2:00,0
12.11.2022,UA,RO,11/12/2022,2:00,-136
12.11.2022,UA,RO,11/12/2022,3:00,0
12.11.2022,UA,RO,11/12/2022,3:00,-141
12.11.2022,UA,RO,11/12/2022,4:00,0
12.11.2022,UA,RO,11/12/2022,4:00,-193
12.11.2022,UA,RO,11/12/2022,5:00,0
12.11.2022,UA,RO,11/12/2022,5:00,-243
12.11.2022,UA,RO,11/12/2022,6:00,0
12.11.2022,UA,RO,11/12/2022,6:00,-349
12.11.2022,UA,RO,11/12/2022,7:00,0
12.11.2022,UA,RO,11/12/2022,7:00,-357
12.11.2022,UA,RO,11/12/2022,8:00,0
12.11.2022,UA,RO,11/12/2022,8:00,-349
12.11.2022,UA,RO,11/12/2022,9:00,0
12.11.2022,UA,RO,11/12/2022,9:00,-300
12.11.2022,UA,RO,11/12/2022,10:00,0
12.11.2022,UA,RO,11/12/2022,10:00,-303
12.11.2022,UA,RO,11/12/2022,11:00,0
12.11.2022,UA,RO,11/12/2022,11:00,-302
12.11.2022,UA,RO,11/12/2022,12:00,0
12.11.2022,UA,RO,11/12/2022,12:00,-349
12.11.2022,UA,RO,11/12/2022,13:00,0
12.11.2022,UA,RO,11/12/2022,13:00,-432
12.11.2022,UA,RO,11/12/2022,14:00,0
12.11.2022,UA,RO,11/12/2022,14:00,-532
12.11.2022,UA,RO,11/12/2022,15:00,0
12.11.2022,UA,RO,11/12/2022,15:00,-452
12.11.2022,UA,RO,11/12/2022,16:00,0
12.11.2022,UA,RO,11/12/2022,16:00,-400
12.11.2022,UA,RO,11/12/2022,17:00,0
12.11.2022,UA,RO,11/12/2022,17:00,-399
12.11.2022,UA,RO,11/12/2022,18:00,0
12.11.2022,UA,RO,11/12/2022,18:00,-384
12.11.2022,UA,RO,11/12/2022,19:00,0
12.11.2022,UA,RO,11/12/2022,19:00,-331
12.11.2022,UA,RO,11/12/2022,20:00,0
12.11.2022,UA,RO,11/12/2022,20:00,-330
12.11.2022,UA,RO,11/12/2022,21:00,0
12.11.2022,UA,RO,11/12/2022,21:00,-217
12.11.2022,UA,RO,11/12/2022,22:00,0
12.11.2022,UA,RO,11/12/2022,22:00,-166
12.11.2022,UA,SK,11/11/2022,23:00,232
12.11.2022,UA,SK,11/11/2022,23:00,0
12.11.2022,UA,SK,11/12/2022,0:00,215
12.11.2022,UA,SK,11/12/2022,0:00,0
12.11.2022,UA,SK,11/12/2022,1:00,139
12.11.2022,UA,SK,11/12/2022,1:00,0
12.11.2022,UA,SK,11/12/2022,2:00,137
12.11.2022,UA,SK,11/12/2022,2:00,0
12.11.2022,UA,SK,11/12/2022,3:00,133
12.11.2022,UA,SK,11/12/2022,3:00,0
12.11.2022,UA,SK,11/12/2022,4:00,191
12.11.2022,UA,SK,11/12/2022,4:00,0
12.11.2022,UA,SK,11/12/2022,5:00,216
12.11.2022,UA,SK,11/12/2022,5:00,0
12.11.2022,UA,SK,11/12/2022,6:00,281
12.11.2022,UA,SK,11/12/2022,6:00,0
12.11.2022,UA,SK,11/12/2022,7:00,240
12.11.2022,UA,SK,11/12/2022,7:00,0
12.11.2022,UA,SK,11/12/2022,8:00,189
12.11.2022,UA,SK,11/12/2022,8:00,0
12.11.2022,UA,SK,11/12/2022,9:00,124
12.11.2022,UA,SK,11/12/2022,9:00,0
12.11.2022,UA,SK,11/12/2022,10:00,164
12.11.2022,UA,SK,11/12/2022,10:00,0
12.11.2022,UA,SK,11/12/2022,11:00,157
12.11.2022,UA,SK,11/12/2022,11:00,0
12.11.2022,UA,SK,11/12/2022,12:00,213
12.11.2022,UA,SK,11/12/2022,12:00,0
12.11.2022,UA,SK,11/12/2022,13:00,245
12.11.2022,UA,SK,11/12/2022,13:00,0
12.11.2022,UA,SK,11/12/2022,14:00,373
12.11.2022,UA,SK,11/12/2022,14:00,0
12.11.2022,UA,SK,11/12/2022,15:00,333
12.11.2022,UA,SK,11/12/2022,15:00,0
12.11.2022,UA,SK,11/12/2022,16:00,333
12.11.2022,UA,SK,11/12/2022,16:00,0
12.11.2022,UA,SK,11/12/2022,17:00,354
12.11.2022,UA,SK,11/12/2022,17:00,0
12.11.2022,UA,SK,11/12/2022,18:00,340
12.11.2022,UA,SK,11/12/2022,18:00,0
12.11.2022,UA,SK,11/12/2022,19:00,266
12.11.2022,UA,SK,11/12/2022,19:00,0
12.11.2022,UA,SK,11/12/2022,20:00,292
12.11.2022,UA,SK,11/12/2022,20:00,0
12.11.2022,UA,SK,11/12/2022,21:00,218
12.11.2022,UA,SK,11/12/2022,21:00,0
12.11.2022,UA,SK,11/12/2022,22:00,150
12.11.2022,UA,SK,11/12/2022,22:00,0
12.11.2022,UA,MD,11/11/2022,23:00,406
